ID,XMIN,XMAX,YMIN,YMAX,MEANindex,MINindex,MAXindex,MEDindex,MEANLat,MINLat,MAXLat,MEDLat,MEANLon,MINLon,MAXLon,MEDLon,MEANSpd_km,MINSpd_kmh,MAXSpd_kmh,MEDSpd_kmh,MEANHeght_,MINHeght_m,MAXHeght_m,MEDHeght_m,MEANCo2_pp,MINCo2_ppm,MAXCo2_ppm,MEDCo2_ppm,COUNT
703,489905.364209,490155.364209,5457031.70845,5457281.70845,656,623,683,659,49.267595306122466,49.266800000000003,49.267890000000001,49.267809999999997,-123.13721775510204,-123.13864,-123.1354,-123.13737999999999,42.369980408163258,9.57484,57.726840000000003,52.35604,19.363265306122457,16.600000000000001,25.600000000000001,18.199999999999999,454.33544897959194,417.87427000000002,572.07659999999998,447.14702999999997,49
704,490155.364209,490405.364209,5457031.70845,5457281.70845,700,684,716,700,49.266212424242411,49.266060000000003,49.2667,49.266080000000002,-123.13374121212122,-123.13524,-123.13194,-123.13386,59.352671515151542,53.004240000000003,68.098039999999997,57.041600000000003,22.969696969696976,19.199999999999999,26,24,445.30574121212118,427.63571000000002,462.84229000000005,441.59424000000001,33
705,490405.364209,490655.364209,5457031.70845,5457281.70845,729,717,741,729,49.266033199999995,49.266010000000001,49.266060000000003,49.266030000000001,-123.13017080000003,-123.13166,-123.12855,-123.13011000000002,67.258713599999993,66.042319999999989,68.820319999999995,67.338719999999995,17.316000000000006,15.5,20.100000000000001,16.800000000000001,438.83433360000009,420.62042000000002,464.89132999999998,434.05533000000003,25
706,490655.364209,490905.364209,5457031.70845,5457281.70845,754,742,767,754.5,49.265993846153862,49.265979999999999,49.266010000000001,49.266000000000005,-123.12665461538462,-123.12827,-123.12502000000001,-123.12666000000002,69.944339230769216,67.412800000000004,72.09836,69.950040000000001,11.915384615384616,11.699999999999999,12.300000000000001,11.9,449.99954384615387,434.27911,467.15366,446.59911999999997,26
707,490905.364209,491155.364209,5457031.70845,5457281.70845,,,,,,,,,,,,,,,,,,,,,,,,,
708,491155.364209,491405.364209,5457031.70845,5457281.70845,,,,,,,,,,,,,,,,,,,,,,,,,
709,491405.364209,491655.364209,5457031.70845,5457281.70845,876,840,921,855,49.266322258064513,49.266010000000001,49.266559999999998,49.26634,-123.11527806451613,-123.11593999999999,-123.11479,-123.11525,28.21910258064516,6.3338400000000004,61.560470000000002,27.409600000000001,10.264516129032259,5.4000000000000004,16.300000000000001,11.6,473.84613258064519,427.37436000000002,521.25640999999996,487.47394000000003,31
710,491655.364209,491905.364209,5457031.70845,5457281.70845,941,922,960,941,49.267339743589751,49.266620000000003,49.268169999999998,49.26728,-123.11319076923078,-123.11468000000001,-123.11150000000001,-123.11328,53.419752820512819,42.17004,60.115920000000003,54.171000000000006,0.1128205128205131,-2.2000000000000002,5.4000000000000004,-1.5,571.66025641025647,441.38614000000001,709.46307000000002,570.12299000000019,39
711,491905.364209,492155.364209,5457031.70845,5457281.70845,,,,,,,,,,,,,,,,,,,,,,,,,
712,492155.364209,492405.364209,5457031.70845,5457281.70845,,,,,,,,,,,,,,,,,,,,,,,,,
713,492405.364209,492655.364209,5457031.70845,5457281.70845,,,,,,,,,,,,,,,,,,,,,,,,,
714,492655.364209,492905.364209,5457031.70845,5457281.70845,,,,,,,,,,,,,,,,,,,,,,,,,
715,492905.364209,493155.364209,5457031.70845,5457281.70845,,,,,,,,,,,,,,,,,,,,,,,,,
716,493155.364209,493405.364209,5457031.70845,5457281.70845,,,,,,,,,,,,,,,,,,,,,,,,,
717,493405.364209,493655.364209,5457031.70845,5457281.70845,,,,,,,,,,,,,,,,,,,,,,,,,
718,493655.364209,493905.364209,5457031.70845,5457281.70845,,,,,,,,,,,,,,,,,,,,,,,,,
719,493905.364209,494155.364209,5457031.70845,5457281.70845,,,,,,,,,,,,,,,,,,,,,,,,,
720,494155.364209,494405.364209,5457031.70845,5457281.70845,,,,,,,,,,,,,,,,,,,,,,,,,
721,494405.364209,494655.364209,5457031.70845,5457281.70845,,,,,,,,,,,,,,,,,,,,,,,,,
722,494655.364209,494905.364209,5457031.70845,5457281.70845,,,,,,,,,,,,,,,,,,,,,,,,,
723,494905.364209,495155.364209,5457031.70845,5457281.70845,1858,1842,1875,1858.5,49.26712294117646,49.266109999999998,49.268149999999999,49.267110000000002,-123.06968588235291,-123.06971,-123.06966,-123.06968999999999,51.282969411764697,48.170520000000003,53.411679999999997,51.050379999999997,37.941176470588225,35.600000000000001,41.100000000000001,37.600000000000001,470.28810352941173,444.31427000000002,531.3262900000002,464.94295,34
724,495155.364209,495405.364209,5457031.70845,5457281.70845,,,,,,,,,,,,,,,,,,,,,,,,,
725,495405.364209,495655.364209,5457031.70845,5457281.70845,,,,,,,,,,,,,,,,,,,,,,,,,
726,487405.364209,487655.364209,5456781.70845,5457031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
727,487655.364209,487905.364209,5456781.70845,5457031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
728,487905.364209,488155.364209,5456781.70845,5457031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
729,488155.364209,488405.364209,5456781.70845,5457031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
730,488405.364209,488655.364209,5456781.70845,5457031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
731,488655.364209,488905.364209,5456781.70845,5457031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
732,488905.364209,489155.364209,5456781.70845,5457031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
733,489155.364209,489405.364209,5456781.70845,5457031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
734,489405.364209,489655.364209,5456781.70845,5457031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
735,489655.364209,489905.364209,5456781.70845,5457031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
736,489905.364209,490155.364209,5456781.70845,5457031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
737,490155.364209,490405.364209,5456781.70845,5457031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
738,490405.364209,490655.364209,5456781.70845,5457031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
739,490655.364209,490905.364209,5456781.70845,5457031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
740,490905.364209,491155.364209,5456781.70845,5457031.70845,780,768,792,780,49.265943600000007,49.265920000000001,49.265979999999999,49.265940000000001,-123.12322960000003,-123.12475999999999,-123.12174,-123.12322,65.537833599999971,61.63456,69.135149999999996,65.505240000000001,13.488,12.1,14.300000000000001,13.5,453.18271559999994,437.63477,464.89605999999998,454.23102,25
741,491155.364209,491405.364209,5456781.70845,5457031.70845,807,793,822,807.5,49.265879333333352,49.265860000000004,49.265909999999998,49.265880000000003,-123.119868,-123.12151,-123.11826000000001,-123.11984,60.769058666666666,55.948920000000001,63.931040000000003,61.282680000000006,16.293333333333337,14.300000000000001,17.199999999999999,16.699999999999999,466.73157200000003,448.16167999999999,490.52373999999998,466.31094000000002,30
742,491405.364209,491655.364209,5456781.70845,5457031.70845,831,823,839,831,49.265884705882343,49.265860000000004,49.265970000000003,49.265860000000004,-123.11704647058824,-123.11802,-123.11617,-123.11709,61.048455294117652,60.227040000000002,63.301360000000003,60.764110000000002,17.688235294117643,16.800000000000001,18.5,17.5,525.93713941176475,497.9552900000001,543.90643,525.86907999999983,17
743,491655.364209,491905.364209,5456781.70845,5457031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
744,491905.364209,492155.364209,5456781.70845,5457031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
745,492155.364209,492405.364209,5456781.70845,5457031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
746,492405.364209,492655.364209,5456781.70845,5457031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
747,492655.364209,492905.364209,5456781.70845,5457031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
748,492905.364209,493155.364209,5456781.70845,5457031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
749,493155.364209,493405.364209,5456781.70845,5457031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
750,493405.364209,493655.364209,5456781.70845,5457031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
751,493655.364209,493905.364209,5456781.70845,5457031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
752,493905.364209,494155.364209,5456781.70845,5457031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
753,494155.364209,494405.364209,5456781.70845,5457031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
754,494405.364209,494655.364209,5456781.70845,5457031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
755,494655.364209,494905.364209,5456781.70845,5457031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
756,494905.364209,495155.364209,5456781.70845,5457031.70845,1915,1876,1972,1909,49.264759850746245,49.263829999999999,49.265979999999999,49.264710000000001,-123.06973268656719,-123.06977999999999,-123.06971,-123.06973000000001,25.070828059701498,6.25976,47.133400000000002,22.16844,33.244776119402978,32,35.600000000000001,33.299999999999997,497.2378571641791,457.34829999999999,553.21843999999999,499.50839000000002,67
757,495155.364209,495405.364209,5456781.70845,5457031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
758,495405.364209,495655.364209,5456781.70845,5457031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
759,487405.364209,487655.364209,5456531.70845,5456781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
760,487655.364209,487905.364209,5456531.70845,5456781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
761,487905.364209,488155.364209,5456531.70845,5456781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
762,488155.364209,488405.364209,5456531.70845,5456781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
763,488405.364209,488655.364209,5456531.70845,5456781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
764,488655.364209,488905.364209,5456531.70845,5456781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
765,488905.364209,489155.364209,5456531.70845,5456781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
766,489155.364209,489405.364209,5456531.70845,5456781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
767,489405.364209,489655.364209,5456531.70845,5456781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
768,489655.364209,489905.364209,5456531.70845,5456781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
769,489905.364209,490155.364209,5456531.70845,5456781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
770,490155.364209,490405.364209,5456531.70845,5456781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
771,490405.364209,490655.364209,5456531.70845,5456781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
772,490655.364209,490905.364209,5456531.70845,5456781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
773,490905.364209,491155.364209,5456531.70845,5456781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
774,491155.364209,491405.364209,5456531.70845,5456781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
775,491405.364209,491655.364209,5456531.70845,5456781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
776,491655.364209,491905.364209,5456531.70845,5456781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
777,491905.364209,492155.364209,5456531.70845,5456781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
778,492155.364209,492405.364209,5456531.70845,5456781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
779,492405.364209,492655.364209,5456531.70845,5456781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
780,492655.364209,492905.364209,5456531.70845,5456781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
781,492905.364209,493155.364209,5456531.70845,5456781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
782,493155.364209,493405.364209,5456531.70845,5456781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
783,493405.364209,493655.364209,5456531.70845,5456781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
784,493655.364209,493905.364209,5456531.70845,5456781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
785,493905.364209,494155.364209,5456531.70845,5456781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
786,494155.364209,494405.364209,5456531.70845,5456781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
787,494405.364209,494655.364209,5456531.70845,5456781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
788,494655.364209,494905.364209,5456531.70845,5456781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
789,494905.364209,495155.364209,5456531.70845,5456781.70845,2029,1973,2093,2012.5,49.262671944444456,49.261539999999997,49.263740000000013,49.262700000000002,-123.06979527777763,-123.06981,-123.06977999999999,-123.06979,23.806431111111113,5.6486000000000001,37.66968,26.390999999999998,35.69722222222223,34.299999999999997,37.299999999999997,35.700000000000003,584.96315111111107,465.74707000000001,847.56341999999995,556.68207000000007,72
790,495155.364209,495405.364209,5456531.70845,5456781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
791,495405.364209,495655.364209,5456531.70845,5456781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
792,487405.364209,487655.364209,5456281.70845,5456531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
793,487655.364209,487905.364209,5456281.70845,5456531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
794,487905.364209,488155.364209,5456281.70845,5456531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
795,488155.364209,488405.364209,5456281.70845,5456531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
796,488405.364209,488655.364209,5456281.70845,5456531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
797,488655.364209,488905.364209,5456281.70845,5456531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
798,488905.364209,489155.364209,5456281.70845,5456531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
799,489155.364209,489405.364209,5456281.70845,5456531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
800,489405.364209,489655.364209,5456281.70845,5456531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
801,489655.364209,489905.364209,5456281.70845,5456531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
802,489905.364209,490155.364209,5456281.70845,5456531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
803,490155.364209,490405.364209,5456281.70845,5456531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
804,490405.364209,490655.364209,5456281.70845,5456531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
805,490655.364209,490905.364209,5456281.70845,5456531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
806,490905.364209,491155.364209,5456281.70845,5456531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
807,491155.364209,491405.364209,5456281.70845,5456531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
808,491405.364209,491655.364209,5456281.70845,5456531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
809,491655.364209,491905.364209,5456281.70845,5456531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
810,491905.364209,492155.364209,5456281.70845,5456531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
811,492155.364209,492405.364209,5456281.70845,5456531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
812,492405.364209,492655.364209,5456281.70845,5456531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
813,492655.364209,492905.364209,5456281.70845,5456531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
814,492905.364209,493155.364209,5456281.70845,5456531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
815,493155.364209,493405.364209,5456281.70845,5456531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
816,493405.364209,493655.364209,5456281.70845,5456531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
817,493655.364209,493905.364209,5456281.70845,5456531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
818,493905.364209,494155.364209,5456281.70845,5456531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
819,494155.364209,494405.364209,5456281.70845,5456531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
820,494405.364209,494655.364209,5456281.70845,5456531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
821,494655.364209,494905.364209,5456281.70845,5456531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
822,494905.364209,495155.364209,5456281.70845,5456531.70845,2195,2094,2283,2236.5,49.259955106382975,49.259500000000003,49.261450000000004,49.259615000000011,-123.06888999999994,-123.06982000000001,-123.06664000000001,-123.06972,31.772636170212753,5.2782,47.133400000000002,36.928879999999999,30.069148936170226,28.199999999999999,33.799999999999997,29.699999999999999,531.14988574468089,425.68599999999998,790.93762000000004,529.40552000000002,94
823,495155.364209,495405.364209,5456281.70845,5456531.70845,2316,2284,2345,2321.5,49.259493333333296,49.25947,49.259509999999999,49.25949,-123.06538354166663,-123.06658,-123.06326,-123.06565999999999,35.36509749999999,5.0374400000000001,59.745519999999992,38.391959999999997,29.606249999999999,28,31.600000000000001,29.5,578.48387604166669,452.81914999999998,833.37267999999995,568.032015,48
824,495405.364209,495655.364209,5456281.70845,5456531.70845,2360,2346,2375,2357,49.259447826086955,49.259340000000002,49.259480000000003,49.259459999999997,-123.06238695652171,-123.06303,-123.06207999999999,-123.06220999999999,30.954166956521739,7.1116800000000024,59.764040000000001,21.8536,31.199999999999999,30.399999999999999,32,30.899999999999999,521.45253478260872,477.69342,632.26427999999999,530.64929000000018,23
